date,t,P,n_cycles,conf,R,ecv,quality,pattern,analogue_dir,analogue_conf,markov_dir,markov_up,comp_dir,realized,ret_next,strong
2023-01-01,660,78,14,high,0.0973878944243145,0.30407697726496274,0.07467955965955773,-1-2+3+1,0,,1,0.5179856115107914,1,1,0.047888297001981606,False
2023-02-01,661,78,14,high,0.0973178377845374,0.30407697726496274,0.07462583841380425,-2+3+1+2,0,,1,0.5461538461538461,1,-1,-0.046737262876935914,False
2023-03-01,662,78,14,high,0.09734222067063625,0.30407697726496274,0.07464453584234869,+3+1+2-2,0,,1,0.509090909090909,-1,1,0.07955600866668022,False
2023-04-01,663,78,14,high,0.09597373670534914,0.30407697726496274,0.07359514689587927,+1+2-2+3,0,,1,0.53125,-1,-1,-0.0002520288289968864,False
2023-05-01,664,78,14,high,0.09560590155841053,0.29965791797017693,0.07356235839945414,+2-2+3-1,0,,-1,0.4228187919463087,-1,-1,-0.0027226098354303785,False
2023-06-01,665,78,14,high,0.09562432502238316,0.29965791797017693,0.07357653402499213,-2+3-1-1,0,,-1,0.4228187919463087,-1,-1,-0.028463118719982305,False
2023-07-01,666,78,14,high,0.09504106408369095,0.29965791797017693,0.07312775367238739,+3-1-1-2,0,,1,0.5135135135135135,1,1,0.009887079399889531,False
2023-08-01,667,78,14,high,0.09478105601079534,0.29965791797017693,0.0729276948189764,-1-1-2+1,-1,0.625,1,0.5214285714285715,1,-1,-0.000463699884779456,False
2023-09-01,668,78,14,high,0.09480902708294803,0.29965791797017693,0.07294921669159068,-1-2+1-1,1,0.5,-1,0.42,1,-1,-0.05660379733182164,False
2023-10-01,669,78,14,high,0.09485633250647352,0.29965791797017693,0.07298561505678464,-2+1-1-2,-1,0.6666666666666667,1,0.5135135135135135,-1,1,0.08131150209187155,False
2023-11-01,670,78,14,high,0.09531519889001705,0.29965791797017693,0.07333868210404287,+1-1-2+3,0,,1,0.5230769230769231,1,1,0.046593869464717885,False
2023-12-01,671,78,14,high,0.09516493400686832,0.29965791797017693,0.07322306330845749,-1-2+3+2,0,,1,0.5419847328244275,1,-1,-0.0031869134023418955,False
2024-01-01,672,78,14,high,0.09516287940194013,0.29965791797017693,0.07322148242713496,-2+3+2-1,0,,-1,0.4144736842105263,1,-1,-0.00552213857925854,False
2024-02-01,673,78,14,high,0.09485227311532396,0.29965791797017693,0.07298249162630847,+3+2-1-1,0,,-1,0.4144736842105263,1,1,0.01651237327995614,False
2024-03-01,674,78,14,high,0.09203774802520204,0.29965791797017693,0.07081690247303522,+2-1-1+1,-1,0.7142857142857143,1,0.5177304964539007,1,1,0.07168532495892,False
2024-04-01,675,78,14,high,0.0910647277414548,0.29965791797017693,0.07006822832555885,-1-1+1+3,0,,1,0.5303030303030303,-1,1,0.02834782130281699,False
2024-05-01,676,78,14,high,0.09106518939816499,0.29965791797017693,0.07006858353957618,-1+1+3+2,0,,1,0.5378787878787878,1,1,0.020305316446558974,False
2024-06-01,677,74,15,high,0.09414159678995371,0.28704200322500556,0.0731457066312198,+1+3+2+1,0,,1,0.5177304964539007,-1,-1,-0.008096820595455023,False
2024-07-01,678,74,15,high,0.09406482240014036,0.28704200322500556,0.07308605481750978,+3+2+1-1,0,,-1,0.4155844155844156,1,1,0.04614190489676262,False
2024-08-01,679,74,15,high,0.09535400855051046,0.28704200322500556,0.0740877207671367,+2+1-1+2,1,0.7142857142857143,1,0.5378787878787878,-1,1,0.02254616112679675,False
2024-09-01,680,74,15,high,0.09536784109757868,0.28704200322500556,0.0740984683161938,+1-1+2+2,1,0.5,1,0.5413533834586466,1,1,0.07124790290460581,False
2024-10-01,681,74,15,high,0.09491464853692566,0.28704200322500556,0.07374634883639639,-1+2+2+3,-1,0.5555555555555556,1,0.5373134328358209,-1,1,0.02673116916840712,False
2024-11-01,682,74,15,high,0.09493323063910897,0.28704200322500556,0.07376078667303011,+2+2+3+2,0,,1,0.5413533834586466,-1,-1,-0.037866132919972095,False
2024-12-01,683,74,15,high,0.09458757211981395,0.28704200322500556,0.07349221850009645,+2+3+2-2,0,,1,0.5221238938053098,1,1,0.009108505404190836,False
2025-01-01,684,74,15,high,0.09422366654293679,0.28704200322500556,0.0732094728119485,+3+2-2+1,0,,1,0.5174825174825175,-1,1,0.06581669353018604,False
2025-02-01,685,74,15,high,0.09476789026815036,0.28704200322500556,0.07363232126899177,+2-2+1+3,0,,1,0.5441176470588235,-1,1,0.019866632826926134,False
2025-03-01,686,74,15,high,0.09482604510071069,0.28704200322500556,0.07367750614439958,-2+1+3+1,0,,1,0.5174825174825175,1,1,0.07912945645132452,False
2025-04-01,687,74,15,high,0.09558797965555044,0.28704200322500556,0.07426951056455877,+1+3+1+3,0,,1,0.5441176470588235,-1,1,0.029209048224917877,False
2025-05-01,688,74,15,high,0.09552149864066595,0.28704200322500556,0.07421785645014921,+3+1+3+2,0,,1,0.5441176470588235,1,1,0.05003118307048293,False
2025-06-01,689,74,15,high,0.09469299765022665,0.28704200322500556,0.07357413154578457,+1+3+2+2,0,,1,0.5441176470588235,-1,-1,-0.01005759968616493,False
2025-07-01,690,74,15,high,0.09440757860331883,0.28704200322500556,0.0733523679621621,+3+2+2-1,0,,-1,0.41935483870967744,1,1,0.0032966704111758727,False
2025-08-01,691,74,15,high,0.093830697046142,0.28704200322500556,0.0729041451724386,+2+2-1+1,1,0.6,1,0.5241379310344828,-1,1,0.060250307409201787,False
2025-09-01,692,74,15,high,0.09321697335289414,0.28704200322500556,0.07242729694859662,+2-1+1+3,0,,1,0.5571428571428572,1,1,0.08962081095629748,False
2025-10-01,693,74,15,high,0.09279402683711568,0.28704200322500556,0.07209867790219514,-1+1+3+3,0,,1,0.5571428571428572,1,1,0.03433743990384608,False
2025-11-01,694,74,15,high,0.0929912754794221,0.28704200322500556,0.0722519352487403,+1+3+3+2,0,,1,0.5434782608695652,-1,1,0.05974545732622971,False
2025-12-01,695,74,15,high,0.0930012867602148,0.28704200322500556,0.07225971376783105,+3+3+2+3,0,,1,0.5571428571428572,1,1,0.01771521268045495,False
2026-01-01,696,74,15,high,0.09170881445588541,0.28704200322500556,0.07125549455735403,+3+2+3+1,0,,1,0.5273972602739726,-1,1,0.07141203982710964,False
2026-02-01,697,74,15,high,0.0911835926610638,0.28704200322500556,0.0708474101331429,+2+3+1+3,0,,1,0.5694444444444444,1,1,0.1453542244118442,False
2026-03-01,698,74,15,high,0.09141569814344097,0.28704200322500556,0.07102775038761446,+3+1+3+3,0,,1,0.5694444444444444,-1,-1,-0.09655479685335999,False
2026-04-01,699,74,15,high,0.08957469825476627,0.28704200322500556,0.06959733872734104,+1+3+3-3,0,,1,0.5625,-1,-1,-0.03204973379934695,False
2026-05-01,700,74,15,high,0.08962912173447879,0.28704200322500556,0.06963962443330568,+3+3-3-2,0,,1,0.5263157894736842,1,-1,-0.03341318609349153,False
2026-06-01,701,74,15,high,0.08834597774117459,0.28704200322500556,0.06864265309119799,+3-3-2-2,0,,1,0.5263157894736842,1,-1,-0.09092333945430597,False
2026-07-01,702,74,15,high,0.09157307878285814,0.28704200322500556,0.07115003127590155,-3-2-2-3,0,,1,0.5625,-1,1,0.09633019732584924,False
